58976 0611.121315
519016 0611.121215
88040 0606 215815
148544 0606 215715
175232 0606 215615
168496 0606 215515
96496 0606 215415
101176 0606 215315
89016 0606 215215
98816 0606 215115
154320 0606 215015
136376 0606 214915
83208 0606 214815
79704 0606 214715
83368 0606 214615
125384 0606 214515
209288 0606 214415
71272 0606 214315
175904 0606 214215
141440 0606 214115
104224 0606 214015
108776 0606 213915
74176 0606 213815
40920 0606 213715
87600 0606 213615
96504 0606 213515
62944 0606 213415
68696 0606 213315
158792 0606 213215
124312 0606 213115
88536 0606 213015
139480 0606 212915
80224 0606 212815
81464 0606 212715
90624 0606 212615
44920 0606 212515
248784 0606 212415
118984 0606 212315
108240 0606 212215
126616 0606 212115
63696 0606 212015
112000 0606 211915
114008 0606 211815
189080 0606 211715
45256 0606 211615
130872 0606 211515
80128 0606 211415
74928 0606 211315
108888 0606 211215
60616 0606 211115
107944 0606 211015
143064 0606 210915
193880 0606 210815
102824 0606 210715
83792 0606 210615
94912 0606 210515
40288 0606 210415
78760 0606 210315
160032 0606 210215
90200 0606 210115
69032 0606 210015
93064 0606 205915
122632 0606 205815
239352 0606 205715
129896 0606 205615
171000 0606 205515
71536 0606 205415
102848 0606 205315
74088 0606 205215
93656 0606 205115
88680 0606 205015
112048 0606 204915
95552 0606 204815
91264 0606 204715
82280 0606 204615
111624 0606 204515
93936 0606 204415
90664 0606 204315
90536 0606 204215
72408 0606 204115
67328 0606 204015
19200 0606 203915
86592 0606 203815
56936 0606 203715
77464 0606 203615
62896 0606 203515
68264 0606 203415
152840 0606 203315
71896 0606 203215
63312 0606 203115
93144 0606 203015
48296 0606 202915
103448 0606 202815
106480 0606 202715
119480 0606 202615
70624 0606 202515
64536 0606 202415
79784 0606 202315
81040 0606 202215
95672 0606 202115
65240 0606 202015
61248 0606 201915
70128 0606 201815
40224 0606 201715
74296 0606 201615
90840 0606 201515
37440 0606 201415
66200 0606 201315
73888 0606 201215
72656 0606 201115
59168 0606 201015
57880 0606 200915
82888 0606 200815
77112 0606 200715
62512 0606 200615
86000 0606 200515
42672 0606 200415
56840 0606 200315
87344 0606 200215
131120 0606 200115
88120 0606 200015
67960 0606 195915
50920 0606 195815
86456 0606 195715
139496 0606 195615
94824 0606 195515
97608 0606 195415
140576 0606 195315
102232 0606 195215
52768 0606 195115
67048 0606 195015
37560 0606 194915
74920 0606 194815
34136 0606 194715
105480 0606 194615
71696 0606 194515
101240 0606 194415
55592 0606 194315
66816 0606 194215
88240 0606 194115
121816 0606 194015
82248 0606 193915
64800 0606 193815
46176 0606 193715
46312 0606 193615
66168 0606 193515
74080 0606 193415
60672 0606 193315
69808 0606 193215
84200 0606 193115
105960 0606 193015
53920 0606 192915
108288 0606 192815
72736 0606 192715
101504 0606 192615
64320 0606 192515
58536 0606 192415
49512 0606 192315
89928 0606 192215
142848 0606 192115
78328 0606 192015
64616 0606 191915
59704
 0606 191815
79048 0606 191715
79832 0606 191615
117992 0606 191515
58248 0606 191415
79560 0606 191315
67136 0606 191215
71112 0606 191115
175592 0606 191015
72544 0606 190915
120904 0606 190815
167824 0606 190715
115512 0606 190615
58080 0606 190515
100840 0606 190415
92816 0606 190315
149320 0606 190215
153240 0606 190115
97256 0606 190015
56032 0606 185915
118832 0606 185815
63336 0606 185715
115040 0606 185615
52472 0606 185515
102312 0606 185415
64024 0606 185315
73608 0606 185215
98032 0606 185115
55168 0606 185015
80328 0606 184915
58856 0606 184815
171976 0606 184715
29840 0606 184615
59000 0606 184515
72040 0606 184415
72744 0606 184315
111256 0606 184215
89200 0606 184115
171624 0606 184015
123920 0606 183915
86440 0606 183815
118960 0606 183715
58752 0606 183615
78592 0606 183515
87488 0606 183415
55800 0606 183315
96688 0606 183215
107528 0606 183115
118296 0606 183015
92448 0606 182915
22816 0606 182815
43520 0606 182715
65424 0606 182615
43320 0606 182515
59224 0606 182415
76768 0606 182315
107640 0606 182215
129880 0606 182115
117288 0606 182015
290664 0606 181915
333720 0606 181815
346128 0606 181715
123232 0606 181615
60720 0606 181515
91280 0606 181415
72552 0606 181315
120264 0606 181215
105064 0606 181115
152648 0606 181015
97864 0606 180915
217952 0606 180815
158688 0606 180715
114328 0606 180615
139024 0606 180515
121184 0606 180415
123520 0606 180315
140912 0606 180215
134344 0606 180115
171872 0606 180015
129400 0606 175915
209080 0606 175815
156848 0606 175715
153080 0606 175615
191024 0606 175515
201592 0606 175415
207496 0606 175315
179568 0606 175215
179736 0606 175115
172112 0606 175015
109600 0606 174915
116528 0606 174815
144496 0606 174715
129424 0606 174615
157392 0606 174515
90560 0606 174415
97720 0606 174315
1855744 0606 174215
462536 0606 174115
223192 0606 174015
91168 0606 173915
170016 0606 173815
225600 0606 173715
242336 0606 173615
253688 0606 173515
198408 0606 173415
177920 0606 173315
328072 0606 173215
252376 0606 173115
218856 0606 173015
111984 0606 172915
160328 0606 172815
191808 0606 172715
271672 0606 172615
247472 0606 172515
172704 0606 172415
148296 0606 172315
160944 0606 172215
220896 0606 172115
194504 0606 172015
146296 0606 171915
193912 0606 171815
144368 0606 171715
163448 0606 171615
206616 0606 171515
150352 0606 171415
367016 0606 171315
243408 0606 171215
255736 0606 171115
174472 0606 171015
243792 0606 170915
389752 0606 170815
564664 0606 170715
344232 0606 170615
378968 0606 170515
398608 0606 170415
433144 0606 170315
217720 0606 170215
224280 0606 170115
298520 0606 170015
218440 0606 165915
326536 0606 165815
227936 0606 165715
180488 0606 165615
204504 0606 165515
180728 0606 165415
78304 0606 165315
117960 0606 165215
193752 0606 165115
136064 0606 165015
163312 0606 164915
224504 0606 164815
105632 0606 164715
150392 0606 164615
196712 0606 164515
183536 0606 164415
175648 0606 164315
209232 0606 164215
156256 0606 164115
217888 0606 164015
205680 0606 163915
191384 0606 163815
225456 0606 163715
226936 0606 163615
193024 0606 163515
300560 0606 163415
187144 0606 163315
181120 0606 163215
165360 0606 163115
292840 0606 163015
178768 0606 162915
261800 0606 162815
149584 0606 162715
205448 0606 162615
157720 0606 162515
319600 0606 162415
352640 0606 162315
117408 0606 162215
556920 0606 162115
988752 0606 162015
349496 0606 161915
165344 0606 161815
86704 0606 161715
131864 0606 161615
314616 0606 161515
132960 0606 161415
87904 0606 161315
110008 0606 161215
146120 0606 161115
104256 0606 161015
176312 0606 160915
148264 0606 160815
238320 0606 160715
85856 0606 160615
249728 0606 160515
156648 0606 160415
215904 0606 160315
142160 0606 160215
182752 0606 160115
146824 0606 160015
510224 0606 155915
505768 0606 155815
184432 0606 155715
216552 0606 155615
247480 0606 155515
236616 0606 155415
117384 0606 155315
340072 0606 155215
318272 0606 155115
224864 0606 155015
229328 0606 154915
124856 0606 154815
126240 0606 154715
123792 0606 154615
182848 0606 154515
121152 0606 154415
139272 0606 154315
133376 0606 154215
112320 0606 154115
241744 0606 154015
210912 0606 153915
185376 0606 153815
180144 0606 153715
125240 0606 153615
159936 0606 153515
123280 0606 153415
161432 0606 153315
158536 0606 153215
127736 0606 153115
133904 0606 153015
365080 0606 152915
795688 0606 152815
830360 0606 152715
396280 0606 152615
174808 0606 152515
165104 0606 152415
111936 0606 152315
175328 0606 152215
750384 0606 152115
427776 0606 152015
148472 0606 151915
120968 0606 151815
150648 0606 151715
173776 0606 151615
109536 0606 151515
169568 0606 151415
221296 0606 151315
165544 0606 151215
165032 0606 151115
132736 0606 151015
236224 0606 150915
373080 0606 150815
75464 0606 150715
96352 0606 150615
144056 0606 150515
195696 0606 150415
110600 0606 150315
138272 0606 150215
125848 0606 150115
227704 0606 150015
149376 0606 145915
155840 0606 145815
119856 0606 145715
198920 0606 145615
107584 0606 145515
70656 0606 145415
113400 0606 145315
221752 0606 145215
143664 0606 145115
198728 0606 145015
164120 0606 144915
95488 0606 144815
113472 0606 144715
111136 0606 144615
130936 0606 144515
122824 0606 144415
289984 0606 144315
136560 0606 144215
103240 0606 144115
156736 0606 144015
90816 0606 143915
301904 0606 143815
186904 0606 143715
100912 0606 143615
184576 0606 143515
183024 0606 143415
167032 0606 143315
358352 0606 143215
324104 0606 143115
130016 0606 143015
111152 0606 142915
106032 0606 142815
122400 0606 142715
101848 0606 142615
158784 0606 142515
132104 0606 142415
136536 0606 142315
148080 0606 142215
119088 0606 142115
141712 0606 142015
93584 0606 141915
160592 0606 141815
123024 0606 141715
113120 0606 141615
125272 0606 141515
133408 0606 141415
195176 0606 141315
131520 0606 141215
138592 0606 141115
202576 0606 141015
169256 0606 140915
198744 0606 140815
103136 0606 140715
144112 0606 140615
139400 0606 140515
190744 0606 140415
236560 0606 140315
152640 0606 140215
200768 0606 140115
173304 0606 140015
160424 0606 135915
142048 0606 135815
161344 0606 135715
178728 0606 135615
203400 0606 135515
200392 0606 135415
242864 0606 135315
139840 0606 135215
185272 0606 135115
131144 0606 135015
131608 0606 134915
189536 0606 134815
101912 0606 134715
145496 0606 134615
241544 0606 134515
233600 0606 134415
158696 0606 134315
136096 0606 134215
259936 0606 134115
176736 0606 134015
153840 0606 133915
156464 0606 133815
135360 0606 133715
136768 0606 133615
156408 0606 133515
275600 0606 133415
234120 0606 133315
138096 0606 133215
118992 0606 133115
138072 0606 133015
179136 0606 132915
92056 0606 132815
192504 0606 132715
160904 0606 132615
94680 0606 132515
138112 0606 132415
143456 0606 132315
174344 0606 132215
108464 0606 132115
218360 0606 132015
219576 0606 131915
153368 0606 131815
144208 0606 131715
172712 0606 131615
191216 0606 131515
120416 0606 131415
205512 0606 131315
126856 0606 131215
118008 0606 131115
156848 0606 131015
97920
 0606 130915
233232 0606 130815
162936 0606 130715
521056 0606 130615
490008 0606 130515
418280 0606 130415
253624 0606 130315
328408 0606 130215
335704 0606 130115
255280 0606 130015
227160 0606 125915
339096 0606 125815
192392 0606 125715
301256 0606 125615
200992 0606 125515
258352 0606 125415
292552 0606 125315
238624 0606 125215
1142136 0606 125115
926760 0606 125015
133936 0606 124915
202520 0606 124815
206400 0606 124715
179104 0606 124615
205296 0606 124515
164672 0606 124415
191952 0606 124315
352976 0606 124215
206496 0606 124115
162608 0606 124015
225992 0606 123915
218432 0606 123815
247584 0606 123715
163480 0606 123615
205280 0606 123515
137976 0606 123415
171016 0606 123315
165264 0606 123215
136384 0606 123115
229960 0606 123015
129000 0606 122915
142720 0606 122815
204432 0606 122715
184032 0606 122615
158848 0606 122515
91856 0606 122415
216344 0606 122315
242960 0606 122215
190088 0606 122115
264816 0606 122015
133040 0606 121915
166048 0606 121815
222456 0606 121715
166424 0606 121615
183536 0606 121515
196776 0606 121415
233992 0606 121315
229856 0606 121215
157576 0606 121115
236496 0606 121015
136752 0606 120915
140552 0606 120815
145496 0606 120715
269856 0606 120615
156408 0606 120515
106696 0606 120415
197136 0606 120315
205720 0606 120215
178152 0606 120115
205696 0606 120015
142808 0606 115915
172104 0606 115815
184176 0606 115715
234616 0606 115615
170352 0606 115515
204880 0606 115415
137720 0606 115315
134440 0606 115215
179728 0606 115115
212256 0606 115015
192256 0606 114915
162024 0606 114815
126344 0606 114715
230088 0606 114615
198208 0606 114515
283352 0606 114415
132080 0606 114315
150392 0606 114215
148440 0606 114115
239128 0606 114015
265792 0606 113915
149424 0606 113815
203312 0606 113715
209336 0606 113615
153488 0606 113515
143472 0606 113415
188064 0606 113315
189728 0606 113215
165120 0606 113115
158440 0606 113015
185320 0606 112915
222120 0606 112815
187168 0606 112715
214280 0606 112615
138224 0606 112515
214568 0606 112415
133392 0606 112315
293856 0606 112215
228616 0606 112115
174640 0606 112015
187712 0606 111915
125296 0606 111815
206872 0606 111715
220784 0606 111615
155032 0606 111515
163704 0606 111415
150384 0606 111315
165040 0606 111215
216480 0606 111115
174352 0606 111015
119152 0606 110915
163312 0606 110815
185224 0606 110715
120848 0606 110615
202024 0606 110515
176968 0606 110415
150120 0606 110315
217568 0606 110215
159760 0606 110115
240608 0606 110015
168968 0606 105915
148624 0606 105815
197144 0606 105715
118352 0606 105615
130824 0606 105515
180240 0606 105415
118136 0606 105315
172728 0606 105215
114552 0606 105115
328496 0606 105015
262560 0606 104915
227056 0606 104815
873528 0606 104715
1355840 0606 104615
1385960 0606 104515
1160512 0606 104415
626736 0606 104315
275728 0606 104215
149064 0606 104115
110632 0606 104015
110856 0606 103915
138848 0606 103815
107832 0606 103715
199848 0606 103615
193648 0606 103515
141056 0606 103415
196456 0606 103315
230976 0606 103215
196312 0606 103115
238304 0606 103015
177608 0606 102915
163528 0606 102815
224624 0606 102715
163304 0606 102615
185192 0606 102515
159680 0606 102415
172880 0606 102315
180872 0606 102215
138008 0606 102115
235752 0606 102015
527448 0606 101915
236024 0606 101815
162440 0606 101715
119808 0606 101615
197648 0606 101515
197608 0606 101415
228312 0606 101315
195560 0606 101215
288112 0606 101115
173632 0606 101015
425408 0606 100915
530592 0606 100815
518088 0606 100715
481744 0606 100615
492256 0606 100515
517512 0606 100415
474632 0606 100315
93376 0606 100215
124816 0606 100115
155696 0606 100015
140304 0606 095915
179032 0606 095815
202328 0606 095715
115824 0606 095615
152816 0606 095515
130088 0606 095415
158928 0606 095315
422536 0606 095215
236536 0606 095115
346472 0606 095015
219664 0606 094915
160856 0606 094815
179600 0606 094715
324128 0606 094615
251136 0606 094515
242968 0606 094415
170288 0606 094315
130696 0606 094215
223704 0606 094115
213976 0606 094015
150952 0606 093915
181488 0606 093815
93416 0606 093715
175088 0606 093615
162432 0606 093515
202752 0606 093415
218472 0606 093315
321120 0606 093215
202408 0606 093115
296544 0606 093015
352416 0606 092915
252144 0606 092815
201328 0606 092715
331520 0606 092615
173800 0606 092515
131760 0606 092415
251104 0606 092315
195760 0606 092215
240424 0606 092115
131152 0606 092015
127960 0606 091915
169656 0606 091815
111152 0606 091715
60384 0606 091615
126104 0606 091515
128432 0606 091415
70744 0606 091315
147928 0606 091215
240848 0606 091115
203672 0606 091015
203496 0606 090915
143896 0606 090815
158456 0606 090715
186984 0606 090615
104472 0606 090515
126816 0606 090415
93368 0606 090315
81824 0606 090216
114472 0606 090115
128064 0606 090015
138496 0606 085915
154600 0606 085815
134624 0606 085715
185192 0606 085615
191248 0606 085515
122056 0606 085415
86312 0606 085315
119192 0606 085215
133288 0606 085115
122824 0606 085015
140872 0606 084915
163256 0606 084815
193024 0606 084715
102456 0606 084615
120248 0606 084515
152208 0606 084415
180024 0606 084315
165376 0606 084215
123024 0606 084115
196432 0606 084015
97224 0606 083915
83600 0606 083815
112016 0606 083715
106352 0606 083615
101728 0606 083515
103088 0606 083415
110744 0606 083315
91992 0606 083215
82688 0606 083115
121184 0606 083015
83584 0606 082915
84320 0606 082815
80912 0606 082715
104248 0606 082615
46576 0606 082515
82792 0606 082415
63744 0606 082315
77392 0606 082215
54224 0606 082115
87536 0606 082015
225200 0606 081915
66904 0606 081815
122848 0606 081715
107096 0606 081615
71008 0606 081515
126576 0606 081415
71096 0606 081315
134512 0606 081215
56032 0606 081115
91928 0606 081015
113816 0606 080915
127784 0606 080815
83424 0606 080715
55760 0606 080615
44456 0606 080515
196616 0606 080415
86840 0606 080315
53528 0606 080215
83760 0606 080115
77408 0606 080015
63624 0606 075915
31816 0606 075815
38264 0606 075715
35992 0606 075615
82616 0606 075515
69400 0606 075415
62168 0606 075315
67592 0606 075215
100704 0606 075115
61424 0606 075015
50512 0606 074915
48168 0606 074815
29288 0606 074715
30824 0606 074615
61280 0606 074515
56368 0606 074415
144104 0606 074315
67048 0606 074215
38104 0606 074115
31080 0606 074015
44528 0606 073915
40520 0606 073815
129544 0606 073715
41656 0606 073615
39432 0606 073515
54744 0606 073415
58096 0606 073315
14512 0606 073215
39752 0606 073115
59360 0606 073015
60000 0606 072915
24920 0606 072815
